ListingInfo_Day,ListingInfo_Month,ListingInfo_Year,ListingInfo_DayofYear,ListingInfo_DayofMonth,ListingInfo_DayofWeek
338,10,2014,278,5,6
245,7,2014,185,4,4
211,5,2014,151,31,5
240,6,2014,180,29,6
150,3,2014,90,31,0
356,10,2014,296,23,3
167,4,2014,107,17,3
276,8,2014,216,4,0
241,6,2014,181,30,0
236,6,2014,176,25,2
300,8,2014,240,28,3
284,8,2014,224,12,1
125,3,2014,65,6,3
337,10,2014,277,4,5
274,8,2014,214,2,5
274,8,2014,214,2,5
315,9,2014,255,12,4
263,7,2014,203,22,1
119,2,2014,59,28,4
146,3,2014,86,27,3
311,9,2014,251,8,0
312,9,2014,252,9,1
178,4,2014,118,28,0
352,10,2014,292,19,6
263,7,2014,203,22,1
210,5,2014,150,30,4
230,6,2014,170,19,3
130,3,2014,70,11,1
132,3,2014,72,13,3
168,4,2014,108,18,4
144,3,2014,84,25,1
332,9,2014,272,29,0
193,5,2014,133,13,1
309,9,2014,249,6,5
165,4,2014,105,15,1
165,4,2014,105,15,1
340,10,2014,280,7,1
229,6,2014,169,18,2
284,8,2014,224,12,1
218,6,2014,158,7,5
367,11,2014,307,3,0
291,8,2014,231,19,1
154,4,2014,94,4,4
308,9,2014,248,5,4
236,6,2014,176,25,2
356,10,2014,296,23,3
165,4,2014,105,15,1
281,8,2014,221,9,5
301,8,2014,241,29,4
225,6,2014,165,14,5
322,9,2014,262,19,4
333,9,2014,273,30,1
237,6,2014,177,26,3
318,9,2014,258,15,0
271,7,2014,211,30,2
285,8,2014,225,13,2
238,6,2014,178,27,4
173,4,2014,113,23,2
245,7,2014,185,4,4
360,10,2014,300,27,0
307,9,2014,247,4,3
302,8,2014,242,30,5
357,10,2014,297,24,4
299,8,2014,239,27,2
221,6,2014,161,10,1
125,3,2014,65,6,3
241,6,2014,181,30,0
315,9,2014,255,12,4
77,1,2014,17,17,4
76,1,2014,16,16,3
133,3,2014,73,14,4
268,7,2014,208,27,6
158,4,2014,98,8,1
132,3,2014,72,13,3
291,8,2014,231,19,1
209,5,2014,149,29,3
208,5,2014,148,28,2
206,5,2014,146,26,0
252,7,2014,192,11,4
194,5,2014,134,14,2
279,8,2014,219,7,3
292,8,2014,232,20,2
348,10,2014,288,15,2
172,4,2014,112,22,1
199,5,2014,139,19,0
348,10,2014,288,15,2
236,6,2014,176,25,2
68,1,2014,8,8,2
258,7,2014,198,17,3
215,6,2014,155,4,2
289,8,2014,229,17,6
280,8,2014,220,8,4
126,3,2014,66,7,4
346,10,2014,286,13,0
111,2,2014,51,20,3
278,8,2014,218,6,2
251,7,2014,191,10,3
222,6,2014,162,11,2
293,8,2014,233,21,3
342,10,2014,282,9,3
138,3,2014,78,19,2
334,10,2014,274,1,2
176,4,2014,116,26,5
334,10,2014,274,1,2
166,4,2014,106,16,2
158,4,2014,98,8,1
86,1,2014,26,26,6
138,3,2014,78,19,2
228,6,2014,168,17,1
228,6,2014,168,17,1
281,8,2014,221,9,5
137,3,2014,77,18,1
161,4,2014,101,11,4
274,8,2014,214,2,5
118,2,2014,58,27,3
315,9,2014,255,12,4
349,10,2014,289,16,3
306,9,2014,246,3,2
248,7,2014,188,7,0
251,7,2014,191,10,3
232,6,2014,172,21,5
350,10,2014,290,17,4
357,10,2014,297,24,4
236,6,2014,176,25,2
195,5,2014,135,15,3
322,9,2014,262,19,4
267,7,2014,207,26,5
312,9,2014,252,9,1
139,3,2014,79,20,3
300,8,2014,240,28,3
168,4,2014,108,18,4
170,4,2014,110,20,6
336,10,2014,276,3,4
313,9,2014,253,10,2
291,8,2014,231,19,1
272,7,2014,212,31,3
357,10,2014,297,24,4
87,1,2014,27,27,0
285,8,2014,225,13,2
361,10,2014,301,28,1
172,4,2014,112,22,1
301,8,2014,241,29,4
367,11,2014,307,3,0
164,4,2014,104,14,0
343,10,2014,283,10,4
235,6,2014,175,24,1
327,9,2014,267,24,2
340,10,2014,280,7,1
166,4,2014,106,16,2
269,7,2014,209,28,0
237,6,2014,177,26,3
283,8,2014,223,11,0
305,9,2014,245,2,1
263,7,2014,203,22,1
287,8,2014,227,15,4
287,8,2014,227,15,4
179,4,2014,119,29,1
335,10,2014,275,2,3
333,9,2014,273,30,1
211,5,2014,151,31,5
326,9,2014,266,23,1
297,8,2014,237,25,0
291,8,2014,231,19,1
354,10,2014,294,21,1
257,7,2014,197,16,2
362,10,2014,302,29,2
147,3,2014,87,28,4
294,8,2014,234,22,4
347,10,2014,287,14,1
188,5,2014,128,8,3
352,10,2014,292,19,6
224,6,2014,164,13,4
267,7,2014,207,26,5
173,4,2014,113,23,2
89,1,2014,29,29,2
332,9,2014,272,29,0
301,8,2014,241,29,4
73,1,2014,13,13,0
266,7,2014,206,25,4
308,9,2014,248,5,4
81,1,2014,21,21,1
266,7,2014,206,25,4
216,6,2014,156,5,3
223,6,2014,163,12,3
356,10,2014,296,23,3
263,7,2014,203,22,1
278,8,2014,218,6,2
145,3,2014,85,26,2
355,10,2014,295,22,2
109,2,2014,49,18,1
224,6,2014,164,13,4
323,9,2014,263,20,5
245,7,2014,185,4,4
355,10,2014,295,22,2
348,10,2014,288,15,2
103,2,2014,43,12,2
225,6,2014,165,14,5
229,6,2014,169,18,2
259,7,2014,199,18,4
224,6,2014,164,13,4
312,9,2014,252,9,1
344,10,2014,284,11,5
179,4,2014,119,29,1
245,7,2014,185,4,4
358,10,2014,298,25,5
286,8,2014,226,14,3
196,5,2014,136,16,4
357,10,2014,297,24,4
344,10,2014,284,11,5
312,9,2014,252,9,1
208,5,2014,148,28,2
306,9,2014,246,3,2
260,7,2014,200,19,5
266,7,2014,206,25,4
215,6,2014,155,4,2
360,10,2014,300,27,0
236,6,2014,176,25,2
199,5,2014,139,19,0
86,1,2014,26,26,6
208,5,2014,148,28,2
255,7,2014,195,14,0
346,10,2014,286,13,0
194,5,2014,134,14,2
299,8,2014,239,27,2
316,9,2014,256,13,5
327,9,2014,267,24,2
357,10,2014,297,24,4
166,4,2014,106,16,2
161,4,2014,101,11,4
331,9,2014,271,28,6
319,9,2014,259,16,1
272,7,2014,212,31,3
131,3,2014,71,12,2
203,5,2014,143,23,4
239,6,2014,179,28,5
364,10,2014,304,31,4
248,7,2014,188,7,0
70,1,2014,10,10,4
86,1,2014,26,26,6
291,8,2014,231,19,1
347,10,2014,287,14,1
109,2,2014,49,18,1
297,8,2014,237,25,0
297,8,2014,237,25,0
137,3,2014,77,18,1
188,5,2014,128,8,3
216,6,2014,156,5,3
133,3,2014,73,14,4
164,4,2014,104,14,0
285,8,2014,225,13,2
260,7,2014,200,19,5
301,8,2014,241,29,4
294,8,2014,234,22,4
285,8,2014,225,13,2
363,10,2014,303,30,3
170,4,2014,110,20,6
241,6,2014,181,30,0
249,7,2014,189,8,1
312,9,2014,252,9,1
161,4,2014,101,11,4
326,9,2014,266,23,1
343,10,2014,283,10,4
168,4,2014,108,18,4
331,9,2014,271,28,6
346,10,2014,286,13,0
306,9,2014,246,3,2
254,7,2014,194,13,6
348,10,2014,288,15,2
224,6,2014,164,13,4
250,7,2014,190,9,2
248,7,2014,188,7,0
354,10,2014,294,21,1
311,9,2014,251,8,0
112,2,2014,52,21,4
253,7,2014,193,12,5
266,7,2014,206,25,4
249,7,2014,189,8,1
345,10,2014,285,12,6
291,8,2014,231,19,1
268,7,2014,208,27,6
301,8,2014,241,29,4
347,10,2014,287,14,1
119,2,2014,59,28,4
185,5,2014,125,5,0
164,4,2014,104,14,0
125,3,2014,65,6,3
314,9,2014,254,11,3
160,4,2014,100,10,3
327,9,2014,267,24,2
311,9,2014,251,8,0
273,8,2014,213,1,4
340,10,2014,280,7,1
174,4,2014,114,24,3
351,10,2014,291,18,5
329,9,2014,269,26,4
82,1,2014,22,22,2
301,8,2014,241,29,4
165,4,2014,105,15,1
308,9,2014,248,5,4
171,4,2014,111,21,0
288,8,2014,228,16,5
362,10,2014,302,29,2
259,7,2014,199,18,4
338,10,2014,278,5,6
318,9,2014,258,15,0
335,10,2014,275,2,3
353,10,2014,293,20,0
154,4,2014,94,4,4
248,7,2014,188,7,0
243,7,2014,183,2,2
108,2,2014,48,17,0
332,9,2014,272,29,0
268,7,2014,208,27,6
233,6,2014,173,22,6
355,10,2014,295,22,2
192,5,2014,132,12,0
276,8,2014,216,4,0
340,10,2014,280,7,1
70,1,2014,10,10,4
363,10,2014,303,30,3
323,9,2014,263,20,5
342,10,2014,282,9,3
245,7,2014,185,4,4
236,6,2014,176,25,2
138,3,2014,78,19,2
278,8,2014,218,6,2
338,10,2014,278,5,6
346,10,2014,286,13,0
347,10,2014,287,14,1
283,8,2014,223,11,0
254,7,2014,194,13,6
194,5,2014,134,14,2
320,9,2014,260,17,2
314,9,2014,254,11,3
348,10,2014,288,15,2
273,8,2014,213,1,4
270,7,2014,210,29,1
361,10,2014,301,28,1
68,1,2014,8,8,2
340,10,2014,280,7,1
282,8,2014,222,10,6
209,5,2014,149,29,3
271,7,2014,211,30,2
159,4,2014,99,9,2
172,4,2014,112,22,1
193,5,2014,133,13,1
160,4,2014,100,10,3
203,5,2014,143,23,4
361,10,2014,301,28,1
193,5,2014,133,13,1
364,10,2014,304,31,4
164,4,2014,104,14,0
271,7,2014,211,30,2
311,9,2014,251,8,0
349,10,2014,289,16,3
274,8,2014,214,2,5
225,6,2014,165,14,5
207,5,2014,147,27,1
173,4,2014,113,23,2
355,10,2014,295,22,2
344,10,2014,284,11,5
166,4,2014,106,16,2
355,10,2014,295,22,2
301,8,2014,241,29,4
323,9,2014,263,20,5
363,10,2014,303,30,3
271,7,2014,211,30,2
293,8,2014,233,21,3
118,2,2014,58,27,3
176,4,2014,116,26,5
147,3,2014,87,28,4
195,5,2014,135,15,3
358,10,2014,298,25,5
273,8,2014,213,1,4
265,7,2014,205,24,3
178,4,2014,118,28,0
215,6,2014,155,4,2
249,7,2014,189,8,1
218,6,2014,158,7,5
346,10,2014,286,13,0
228,6,2014,168,17,1
200,5,2014,140,20,1
312,9,2014,252,9,1
223,6,2014,163,12,3
196,5,2014,136,16,4
193,5,2014,133,13,1
312,9,2014,252,9,1
194,5,2014,134,14,2
216,6,2014,156,5,3
237,6,2014,177,26,3
333,9,2014,273,30,1
312,9,2014,252,9,1
299,8,2014,239,27,2
62,1,2014,2,2,3
78,1,2014,18,18,5
199,5,2014,139,19,0
310,9,2014,250,7,6
226,6,2014,166,15,6
271,7,2014,211,30,2
286,8,2014,226,14,3
312,9,2014,252,9,1
354,10,2014,294,21,1
292,8,2014,232,20,2
151,4,2014,91,1,1
264,7,2014,204,23,2
88,1,2014,28,28,1
76,1,2014,16,16,3
206,5,2014,146,26,0
344,10,2014,284,11,5
185,5,2014,125,5,0
176,4,2014,116,26,5
166,4,2014,106,16,2
104,2,2014,44,13,3
87,1,2014,27,27,0
313,9,2014,253,10,2
207,5,2014,147,27,1
305,9,2014,245,2,1
305,9,2014,245,2,1
124,3,2014,64,5,2
73,1,2014,13,13,0
294,8,2014,234,22,4
342,10,2014,282,9,3
256,7,2014,196,15,1
294,8,2014,234,22,4
265,7,2014,205,24,3
306,9,2014,246,3,2
357,10,2014,297,24,4
257,7,2014,197,16,2
323,9,2014,263,20,5
166,4,2014,106,16,2
302,8,2014,242,30,5
115,2,2014,55,24,0
117,2,2014,57,26,2
273,8,2014,213,1,4
267,7,2014,207,26,5
223,6,2014,163,12,3
262,7,2014,202,21,0
147,3,2014,87,28,4
200,5,2014,140,20,1
180,4,2014,120,30,2
284,8,2014,224,12,1
300,8,2014,240,28,3
346,10,2014,286,13,0
177,4,2014,117,27,6
224,6,2014,164,13,4
355,10,2014,295,22,2
319,9,2014,259,16,1
334,10,2014,274,1,2
311,9,2014,251,8,0
331,9,2014,271,28,6
265,7,2014,205,24,3
190,5,2014,130,10,5
318,9,2014,258,15,0
228,6,2014,168,17,1
279,8,2014,219,7,3
261,7,2014,201,20,6
347,10,2014,287,14,1
189,5,2014,129,9,4
321,9,2014,261,18,3
301,8,2014,241,29,4
270,7,2014,210,29,1
136,3,2014,76,17,0
326,9,2014,266,23,1
328,9,2014,268,25,3
297,8,2014,237,25,0
357,10,2014,297,24,4
348,10,2014,288,15,2
331,9,2014,271,28,6
283,8,2014,223,11,0
190,5,2014,130,10,5
171,4,2014,111,21,0
292,8,2014,232,20,2
306,9,2014,246,3,2
129,3,2014,69,10,0
361,10,2014,301,28,1
321,9,2014,261,18,3
344,10,2014,284,11,5
203,5,2014,143,23,4
172,4,2014,112,22,1
62,1,2014,2,2,3
338,10,2014,278,5,6
308,9,2014,248,5,4
294,8,2014,234,22,4
146,3,2014,86,27,3
332,9,2014,272,29,0
343,10,2014,283,10,4
311,9,2014,251,8,0
132,3,2014,72,13,3
144,3,2014,84,25,1
315,9,2014,255,12,4
170,4,2014,110,20,6
281,8,2014,221,9,5
361,10,2014,301,28,1
234,6,2014,174,23,0
241,6,2014,181,30,0
312,9,2014,252,9,1
348,10,2014,288,15,2
201,5,2014,141,21,2
201,5,2014,141,21,2
328,9,2014,268,25,3
287,8,2014,227,15,4
116,2,2014,56,25,1
281,8,2014,221,9,5
223,6,2014,163,12,3
362,10,2014,302,29,2
294,8,2014,234,22,4
78,1,2014,18,18,5
362,10,2014,302,29,2
265,7,2014,205,24,3
141,3,2014,81,22,5
291,8,2014,231,19,1
357,10,2014,297,24,4
307,9,2014,247,4,3
265,7,2014,205,24,3
104,2,2014,44,13,3
252,7,2014,192,11,4
263,7,2014,203,22,1
208,5,2014,148,28,2
179,4,2014,119,29,1
166,4,2014,106,16,2
296,8,2014,236,24,6
269,7,2014,209,28,0
208,5,2014,148,28,2
255,7,2014,195,14,0
185,5,2014,125,5,0
278,8,2014,218,6,2
341,10,2014,281,8,2
292,8,2014,232,20,2
322,9,2014,262,19,4
347,10,2014,287,14,1
86,1,2014,26,26,6
186,5,2014,126,6,1
350,10,2014,290,17,4
139,3,2014,79,20,3
210,5,2014,150,30,4
257,7,2014,197,16,2
306,9,2014,246,3,2
356,10,2014,296,23,3
111,2,2014,51,20,3
310,9,2014,250,7,6
307,9,2014,247,4,3
255,7,2014,195,14,0
154,4,2014,94,4,4
291,8,2014,231,19,1
229,6,2014,169,18,2
166,4,2014,106,16,2
277,8,2014,217,5,1
254,7,2014,194,13,6
364,10,2014,304,31,4
347,10,2014,287,14,1
329,9,2014,269,26,4
197,5,2014,137,17,5
230,6,2014,170,19,3
177,4,2014,117,27,6
356,10,2014,296,23,3
300,8,2014,240,28,3
187,5,2014,127,7,2
160,4,2014,100,10,3
166,4,2014,106,16,2
267,7,2014,207,26,5
288,8,2014,228,16,5
289,8,2014,229,17,6
243,7,2014,183,2,2
261,7,2014,201,20,6
335,10,2014,275,2,3
248,7,2014,188,7,0
150,3,2014,90,31,0
258,7,2014,198,17,3
309,9,2014,249,6,5
286,8,2014,226,14,3
297,8,2014,237,25,0
248,7,2014,188,7,0
80,1,2014,20,20,0
123,3,2014,63,4,1
312,9,2014,252,9,1
298,8,2014,238,26,1
159,4,2014,99,9,2
322,9,2014,262,19,4
359,10,2014,299,26,6
282,8,2014,222,10,6
363,10,2014,303,30,3
172,4,2014,112,22,1
173,4,2014,113,23,2
277,8,2014,217,5,1
350,10,2014,290,17,4
346,10,2014,286,13,0
186,5,2014,126,6,1
308,9,2014,248,5,4
299,8,2014,239,27,2
347,10,2014,287,14,1
309,9,2014,249,6,5
306,9,2014,246,3,2
288,8,2014,228,16,5
319,9,2014,259,16,1
314,9,2014,254,11,3
248,7,2014,188,7,0
362,10,2014,302,29,2
243,7,2014,183,2,2
282,8,2014,222,10,6
192,5,2014,132,12,0
297,8,2014,237,25,0
336,10,2014,276,3,4
199,5,2014,139,19,0
243,7,2014,183,2,2
272,7,2014,212,31,3
263,7,2014,203,22,1
313,9,2014,253,10,2
334,10,2014,274,1,2
128,3,2014,68,9,6
328,9,2014,268,25,3
357,10,2014,297,24,4
129,3,2014,69,10,0
270,7,2014,210,29,1
139,3,2014,79,20,3
250,7,2014,190,9,2
357,10,2014,297,24,4
357,10,2014,297,24,4
174,4,2014,114,24,3
115,2,2014,55,24,0
307,9,2014,247,4,3
119,2,2014,59,28,4
143,3,2014,83,24,0
110,2,2014,50,19,2
110,2,2014,50,19,2
345,10,2014,285,12,6
203,5,2014,143,23,4
103,2,2014,43,12,2
265,7,2014,205,24,3
150,3,2014,90,31,0
160,4,2014,100,10,3
77,1,2014,17,17,4
187,5,2014,127,7,2
180,4,2014,120,30,2
150,3,2014,90,31,0
208,5,2014,148,28,2
145,3,2014,85,26,2
311,9,2014,251,8,0
256,7,2014,196,15,1
305,9,2014,245,2,1
367,11,2014,307,3,0
333,9,2014,273,30,1
211,5,2014,151,31,5
365,11,2014,305,1,5
229,6,2014,169,18,2
319,9,2014,259,16,1
306,9,2014,246,3,2
322,9,2014,262,19,4
314,9,2014,254,11,3
196,5,2014,136,16,4
346,10,2014,286,13,0
249,7,2014,189,8,1
165,4,2014,105,15,1
365,11,2014,305,1,5
308,9,2014,248,5,4
158,4,2014,98,8,1
308,9,2014,248,5,4
355,10,2014,295,22,2
305,9,2014,245,2,1
342,10,2014,282,9,3
66,1,2014,6,6,0
70,1,2014,10,10,4
346,10,2014,286,13,0
311,9,2014,251,8,0
124,3,2014,64,5,2
118,2,2014,58,27,3
357,10,2014,297,24,4
218,6,2014,158,7,5
278,8,2014,218,6,2
315,9,2014,255,12,4
322,9,2014,262,19,4
125,3,2014,65,6,3
82,1,2014,22,22,2
312,9,2014,252,9,1
354,10,2014,294,21,1
204,5,2014,144,24,5
346,10,2014,286,13,0
311,9,2014,251,8,0
148,3,2014,88,29,5
209,5,2014,149,29,3
365,11,2014,305,1,5
255,7,2014,195,14,0
282,8,2014,222,10,6
308,9,2014,248,5,4
312,9,2014,252,9,1
314,9,2014,254,11,3
365,11,2014,305,1,5
333,9,2014,273,30,1
357,10,2014,297,24,4
245,7,2014,185,4,4
217,6,2014,157,6,4
277,8,2014,217,5,1
149,3,2014,89,30,6
273,8,2014,213,1,4
232,6,2014,172,21,5
236,6,2014,176,25,2
194,5,2014,134,14,2
250,7,2014,190,9,2
349,10,2014,289,16,3
337,10,2014,277,4,5
236,6,2014,176,25,2
223,6,2014,163,12,3
112,2,2014,52,21,4
243,7,2014,183,2,2
266,7,2014,206,25,4
250,7,2014,190,9,2
355,10,2014,295,22,2
271,7,2014,211,30,2
357,10,2014,297,24,4
348,10,2014,288,15,2
117,2,2014,57,26,2
133,3,2014,73,14,4
180,4,2014,120,30,2
208,5,2014,148,28,2
294,8,2014,234,22,4
111,2,2014,51,20,3
277,8,2014,217,5,1
206,5,2014,146,26,0
281,8,2014,221,9,5
238,6,2014,178,27,4
161,4,2014,101,11,4
357,10,2014,297,24,4
294,8,2014,234,22,4
294,8,2014,234,22,4
277,8,2014,217,5,1
343,10,2014,283,10,4
279,8,2014,219,7,3
171,4,2014,111,21,0
299,8,2014,239,27,2
347,10,2014,287,14,1
103,2,2014,43,12,2
241,6,2014,181,30,0
326,9,2014,266,23,1
259,7,2014,199,18,4
363,10,2014,303,30,3
369,11,2014,309,5,2
274,8,2014,214,2,5
149,3,2014,89,30,6
264,7,2014,204,23,2
215,6,2014,155,4,2
344,10,2014,284,11,5
208,5,2014,148,28,2
148,3,2014,88,29,5
293,8,2014,233,21,3
206,5,2014,146,26,0
361,10,2014,301,28,1
228,6,2014,168,17,1
128,3,2014,68,9,6
317,9,2014,257,14,6
137,3,2014,77,18,1
314,9,2014,254,11,3
229,6,2014,169,18,2
308,9,2014,248,5,4
358,10,2014,298,25,5
357,10,2014,297,24,4
201,5,2014,141,21,2
287,8,2014,227,15,4
260,7,2014,200,19,5
306,9,2014,246,3,2
209,5,2014,149,29,3
312,9,2014,252,9,1
236,6,2014,176,25,2
304,9,2014,244,1,0
291,8,2014,231,19,1
206,5,2014,146,26,0
264,7,2014,204,23,2
277,8,2014,217,5,1
333,9,2014,273,30,1
83,1,2014,23,23,3
227,6,2014,167,16,0
299,8,2014,239,27,2
298,8,2014,238,26,1
217,6,2014,157,6,4
116,2,2014,56,25,1
144,3,2014,84,25,1
245,7,2014,185,4,4
256,7,2014,196,15,1
119,2,2014,59,28,4
291,8,2014,231,19,1
360,10,2014,300,27,0
193,5,2014,133,13,1
357,10,2014,297,24,4
230,6,2014,170,19,3
174,4,2014,114,24,3
187,5,2014,127,7,2
256,7,2014,196,15,1
271,7,2014,211,30,2
327,9,2014,267,24,2
354,10,2014,294,21,1
180,4,2014,120,30,2
184,5,2014,124,4,6
346,10,2014,286,13,0
342,10,2014,282,9,3
143,3,2014,83,24,0
314,9,2014,254,11,3
71,1,2014,11,11,5
347,10,2014,287,14,1
293,8,2014,233,21,3
206,5,2014,146,26,0
322,9,2014,262,19,4
250,7,2014,190,9,2
325,9,2014,265,22,0
314,9,2014,254,11,3
180,4,2014,120,30,2
279,8,2014,219,7,3
179,4,2014,119,29,1
187,5,2014,127,7,2
242,7,2014,182,1,1
171,4,2014,111,21,0
220,6,2014,160,9,0
147,3,2014,87,28,4
174,4,2014,114,24,3
125,3,2014,65,6,3
215,6,2014,155,4,2
171,4,2014,111,21,0
123,3,2014,63,4,1
143,3,2014,83,24,0
315,9,2014,255,12,4
310,9,2014,250,7,6
319,9,2014,259,16,1
130,3,2014,70,11,1
364,10,2014,304,31,4
312,9,2014,252,9,1
248,7,2014,188,7,0
227,6,2014,167,16,0
318,9,2014,258,15,0
242,7,2014,182,1,1
275,8,2014,215,3,6
215,6,2014,155,4,2
329,9,2014,269,26,4
310,9,2014,250,7,6
216,6,2014,156,5,3
170,4,2014,110,20,6
164,4,2014,104,14,0
215,6,2014,155,4,2
207,5,2014,147,27,1
200,5,2014,140,20,1
293,8,2014,233,21,3
184,5,2014,124,4,6
236,6,2014,176,25,2
223,6,2014,163,12,3
354,10,2014,294,21,1
355,10,2014,295,22,2
332,9,2014,272,29,0
192,5,2014,132,12,0
312,9,2014,252,9,1
161,4,2014,101,11,4
353,10,2014,293,20,0
168,4,2014,108,18,4
276,8,2014,216,4,0
365,11,2014,305,1,5
62,1,2014,2,2,3
342,10,2014,282,9,3
294,8,2014,234,22,4
271,7,2014,211,30,2
217,6,2014,157,6,4
209,5,2014,149,29,3
208,5,2014,148,28,2
322,9,2014,262,19,4
220,6,2014,160,9,0
285,8,2014,225,13,2
285,8,2014,225,13,2
352,10,2014,292,19,6
283,8,2014,223,11,0
308,9,2014,248,5,4
361,10,2014,301,28,1
164,4,2014,104,14,0
236,6,2014,176,25,2
300,8,2014,240,28,3
195,5,2014,135,15,3
269,7,2014,209,28,0
361,10,2014,301,28,1
259,7,2014,199,18,4
344,10,2014,284,11,5
342,10,2014,282,9,3
248,7,2014,188,7,0
334,10,2014,274,1,2
192,5,2014,132,12,0
291,8,2014,231,19,1
202,5,2014,142,22,3
318,9,2014,258,15,0
312,9,2014,252,9,1
293,8,2014,233,21,3
319,9,2014,259,16,1
285,8,2014,225,13,2
299,8,2014,239,27,2
308,9,2014,248,5,4
354,10,2014,294,21,1
159,4,2014,99,9,2
313,9,2014,253,10,2
286,8,2014,226,14,3
166,4,2014,106,16,2
180,4,2014,120,30,2
170,4,2014,110,20,6
174,4,2014,114,24,3
108,2,2014,48,17,0
128,3,2014,68,9,6
344,10,2014,284,11,5
351,10,2014,291,18,5
342,10,2014,282,9,3
278,8,2014,218,6,2
112,2,2014,52,21,4
178,4,2014,118,28,0
265,7,2014,205,24,3
62,1,2014,2,2,3
333,9,2014,273,30,1
357,10,2014,297,24,4
144,3,2014,84,25,1
310,9,2014,250,7,6
179,4,2014,119,29,1
308,9,2014,248,5,4
312,9,2014,252,9,1
104,2,2014,44,13,3
264,7,2014,204,23,2
282,8,2014,222,10,6
66,1,2014,6,6,0
314,9,2014,254,11,3
226,6,2014,166,15,6
234,6,2014,174,23,0
216,6,2014,156,5,3
283,8,2014,223,11,0
294,8,2014,234,22,4
291,8,2014,231,19,1
259,7,2014,199,18,4
333,9,2014,273,30,1
310,9,2014,250,7,6
167,4,2014,107,17,3
301,8,2014,241,29,4
268,7,2014,208,27,6
188,5,2014,128,8,3
277,8,2014,217,5,1
222,6,2014,162,11,2
343,10,2014,283,10,4
143,3,2014,83,24,0
202,5,2014,142,22,3
314,9,2014,254,11,3
351,10,2014,291,18,5
301,8,2014,241,29,4
292,8,2014,232,20,2
230,6,2014,170,19,3
245,7,2014,185,4,4
197,5,2014,137,17,5
344,10,2014,284,11,5
303,8,2014,243,31,6
317,9,2014,257,14,6
258,7,2014,198,17,3
314,9,2014,254,11,3
313,9,2014,253,10,2
332,9,2014,272,29,0
214,6,2014,154,3,1
311,9,2014,251,8,0
189,5,2014,129,9,4
101,2,2014,41,10,0
257,7,2014,197,16,2
209,5,2014,149,29,3
240,6,2014,180,29,6
220,6,2014,160,9,0
209,5,2014,149,29,3
230,6,2014,170,19,3
355,10,2014,295,22,2
355,10,2014,295,22,2
357,10,2014,297,24,4
314,9,2014,254,11,3
88,1,2014,28,28,1
208,5,2014,148,28,2
332,9,2014,272,29,0
337,10,2014,277,4,5
311,9,2014,251,8,0
180,4,2014,120,30,2
141,3,2014,81,22,5
350,10,2014,290,17,4
301,8,2014,241,29,4
273,8,2014,213,1,4
361,10,2014,301,28,1
272,7,2014,212,31,3
199,5,2014,139,19,0
210,5,2014,150,30,4
344,10,2014,284,11,5
231,6,2014,171,20,4
315,9,2014,255,12,4
318,9,2014,258,15,0
119,2,2014,59,28,4
326,9,2014,266,23,1
195,5,2014,135,15,3
323,9,2014,263,20,5
270,7,2014,210,29,1
207,5,2014,147,27,1
278,8,2014,218,6,2
346,10,2014,286,13,0
346,10,2014,286,13,0
229,6,2014,169,18,2
330,9,2014,270,27,5
333,9,2014,273,30,1
242,7,2014,182,1,1
204,5,2014,144,24,5
273,8,2014,213,1,4
129,3,2014,69,10,0
152,4,2014,92,2,2
154,4,2014,94,4,4
300,8,2014,240,28,3
228,6,2014,168,17,1
263,7,2014,203,22,1
258,7,2014,198,17,3
342,10,2014,282,9,3
310,9,2014,250,7,6
116,2,2014,56,25,1
262,7,2014,202,21,0
331,9,2014,271,28,6
342,10,2014,282,9,3
268,7,2014,208,27,6
257,7,2014,197,16,2
205,5,2014,145,25,6
298,8,2014,238,26,1
367,11,2014,307,3,0
329,9,2014,269,26,4
360,10,2014,300,27,0
168,4,2014,108,18,4
235,6,2014,175,24,1
254,7,2014,194,13,6
279,8,2014,219,7,3
179,4,2014,119,29,1
193,5,2014,133,13,1
357,10,2014,297,24,4
360,10,2014,300,27,0
257,7,2014,197,16,2
184,5,2014,124,4,6
103,2,2014,43,12,2
254,7,2014,194,13,6
168,4,2014,108,18,4
208,5,2014,148,28,2
221,6,2014,161,10,1
258,7,2014,198,17,3
301,8,2014,241,29,4
268,7,2014,208,27,6
185,5,2014,125,5,0
253,7,2014,193,12,5
251,7,2014,191,10,3
242,7,2014,182,1,1
210,5,2014,150,30,4
268,7,2014,208,27,6
145,3,2014,85,26,2
167,4,2014,107,17,3
103,2,2014,43,12,2
242,7,2014,182,1,1
306,9,2014,246,3,2
225,6,2014,165,14,5
166,4,2014,106,16,2
257,7,2014,197,16,2
367,11,2014,307,3,0
333,9,2014,273,30,1
172,4,2014,112,22,1
280,8,2014,220,8,4
313,9,2014,253,10,2
311,9,2014,251,8,0
159,4,2014,99,9,2
221,6,2014,161,10,1
292,8,2014,232,20,2
229,6,2014,169,18,2
170,4,2014,110,20,6
270,7,2014,210,29,1
144,3,2014,84,25,1
234,6,2014,174,23,0
357,10,2014,297,24,4
235,6,2014,175,24,1
294,8,2014,234,22,4
342,10,2014,282,9,3
145,3,2014,85,26,2
295,8,2014,235,23,5
144,3,2014,84,25,1
124,3,2014,64,5,2
241,6,2014,181,30,0
208,5,2014,148,28,2
